ID_EMPRESA,EMPRESA,ANIO,MES,NOMBRE_PUNTO_ENTREGA,NOMBRE_RUTA,TIPO_REMITENTE,NIT_REMITENTE,NUMERO_FACTURA,VALOR_FACTURA_PESOS,CANTIDAD_KG,CARGO_TRANSPORTE_PESOS_KG,VALOR_TRANSPORTE_PESOS,ECO_PESOS_KG,RECAUDO_POR_ECO_PESOS
543.0,PROVIGAS S.A.S.  E.S.P.,2024,7,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,13073063,19940,655.62,13073063,211.19,2
543.0,PROVIGAS S.A.S.  E.S.P.,2024,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6156468,9381,656.27,6156469,194,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,598847560127686411598847560,38237309,122807.39,139.18,17092333,172.18,21144976
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,541422316588866603541422316,20660285,58789.19,140.24,8244596,211.19,12415689
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,581938252536585547581938252,23612251,64929.47,138.2,8973253,225.46,14638998
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,195282906773318606195282906,36482244,100319.65,138.2,13864176,225.46,22618068
543.0,PROVIGAS S.A.S.  E.S.P.,2024,7,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,11919172,18180,655.62,11919172,211.19,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,948006831346382794948006831,24102284,73066.01,136.91,10003467,192.96,14098817
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,981965547915468622981965547,24108291,78720.95,138.95,10938276,167.3,13170015
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,294294283894870640294294283,39275443,118768.16,137.73,16357939,192.96,22917504
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,684632151729092968463215,30310933,91659.66,137.73,12624285,192.96,17686648
543.0,PROVIGAS S.A.S.  E.S.P.,2023,10,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5423152,8359,649,5423152,167.3,2
543.0,PROVIGAS S.A.S.  E.S.P.,2023,10,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6304195,9717,649,6304195,167.3,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,853049857917005254853049857,38634047,116828.59,137.73,16090802,192.96,22543245
543.0,PROVIGAS S.A.S.  E.S.P.,2023,10,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6136161,9458,649,6136161,167.3,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,226970325657853828226970325,84950478,273038.53,138.95,37938704,172.18,47011774
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,685692073414358442685692073,26520624,80197.84,137.73,11045649,192.96,15474975
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,462598026245932610462598026,63380310,219910.17,139.25,30622491,148.96,32757819
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,520315919980272494520315919,7880134,27341.64,139.25,3807323,148.96,4072811
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,155319262322063021155319262,30403586,90887.2,140.51,12770560,194.01,17633026
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,235369683456721580235369683,37911742,124726.09,137.73,17178524,166.23,20733218
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8605158021,300894108558585896300894108,8804284,24745.73,140.51,3477023,215.28,5327261
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,190785782560318426190785782,98695331,323517,137.77,44570937,167.3,54124394
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,901791684273469584901791684,29362912,82591.45,140.24,11582625,215.28,17780287
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9007168004,550495579419569024550495579,17003667,45780.16,139.06,6366189,232.36,10637478
543.0,PROVIGAS S.A.S.  E.S.P.,2023,12,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5900361,9243,638,5900361,225.46,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,791602822851372178791602822,33210576,108862.15,137.77,14997938,167.3,18212638
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,661570261517668366157026,77813686,218706.78,140.51,30730490,215.28,47083196
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,893908167194721328893908167,29924858,91015.11,136.91,12460879,191.88,17463979
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,882666857192754236882666857,27738492,90574.67,138.95,12585350,167.3,15153142
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,606333099826732196606333099,26880245,76704.27,139.25,10681070,211.19,16199175
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,274581302590127649274581302,26913766,81589.01,136.91,11170351,192.96,15743415
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8600336334,969150343439010283969150343,9382507,30133.95,139.18,4194043,172.18,5188464
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,10288304151377694102883041,3815277,10731.54,140.24,1504991,215.28,2310286
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,84573006414582850845730064,82225760,231283.08,140.24,32435139,215.28,49790621
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9007168004,909896785462764164909896785,26636420,92336.88,139.51,12881918,148.96,13754502
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,122161507255100087122161507,31164610,100165.88,138.95,13918049,172.18,17246561
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,458476996723534274458476996,27408438,89496.94,138.95,12435600,167.3,14972838
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8600336334,382299660217447883382299660,17569261,47310.59,139,6576172,232.36,10993089
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,718431847534090684718431847,33149300,109058.1,137.73,15020572,166.23,18128728
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,901335741954181235901335741,49762969,136839.27,138.2,18911187,225.46,30851782
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,19372070660068477193720706,24580576,73480.14,140.51,10324694,194.01,14255882
543.0,PROVIGAS S.A.S.  E.S.P.,2024,4,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6538736,10048,651,6538736,232.36,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,43996351630049711439963516,29987301,82238.1,139.18,11445899,225.46,18541402
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,632890550545326608632890550,8231622,22166.15,139,3081095,232.36,5150527
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,684632151729092968463215,29553891,89370.38,137.73,12308982,192.96,17244909
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,2,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,160910075761589206160910075,36395920,110060.54,137.73,15158638,192.96,21237282
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,37807073425700697378070734,17275734,47505.18,138.2,6565216,225.46,10710518
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,186799375388221878186799375,33952416,109126.14,138.95,15163077,172.18,18789339
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,77633249173334202776332491,19621763,68081.48,139.25,9480346,148.96,10141417
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,882666857192754236882666857,45129383,147361.25,138.95,20475846,167.3,24653537
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,707663008536958724707663008,37529441,101059.46,139,14047265,232.36,23482176
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,457680665397918211457680665,26729987,76060.63,140.24,10666743,211.19,16063244
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,38180868734290525381808687,34330651,96491.33,140.51,13557997,215.28,20772654
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,442041762252041030442041762,41803401,137028.88,137.77,18878469,167.3,22924932
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,545019399488223437545019399,43216177,116372.73,139,16175809,232.36,27040368
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,124018881210606591124018881,39209648,126023.36,138.95,17510946,172.18,21698702
543.0,PROVIGAS S.A.S.  E.S.P.,2024,1,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6167335,9603,642,6167335,191.88,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,155319262322063021155319262,45741940,136739.03,140.51,19213201,194.01,26528739
543.0,PROVIGAS S.A.S.  E.S.P.,2023,12,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5719706,8960,638,5719706,225.46,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,274064556447564160274064556,21610193,65726.43,136.91,8998606,191.88,12611587
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,890390860593722467890390860,25457892,81823.97,138.95,11369441,172.18,14088451
543.0,PROVIGAS S.A.S.  E.S.P.,2024,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5401101,8230,656.27,5401102,194,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,425393721689489194425393721,83626422,238632.64,139.25,33229595,211.19,50396827
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,48249609869392361482496098,25635876,82335.16,139.18,11459408,172.18,14176468
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,615713512266886348615713512,21762356,65930.55,138.2,9111602,191.88,12650754
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,8,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,76881481462728113768814814,15358554,43167.47,140.51,6065461,215.28,9293093
543.0,PROVIGAS S.A.S.  E.S.P.,2024,3,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5305687,8184,648,5305687,166.23,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,462598026245932610462598026,26359713,91460.09,139.25,12735818,148.96,13623895
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8907017660,108031600909649429108031600,6294966,20554.99,138.95,2856116,167.3,3438850
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,5796076410014146257960764,51536001,141333.92,139.18,19670855,225.46,31865146
543.0,PROVIGAS S.A.S.  E.S.P.,2024,6,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5885429,8995,654.3,5885429,148.96,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9007168004,432399742174652149432399742,37708001,114687.19,136.91,15701823,191.88,22006178
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,190785782560318426190785782,44808538,146879.53,137.77,20235593,167.3,24572945
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8914009003,115866451301050794115866451,2310355,6999.38,138.2,967314,191.88,1343041
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,553253623895042912553253623,67934288,182933.78,139,25427795,232.36,42506493
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,955468909850947958955468909,19823207,59258.66,140.51,8326434,194.01,11496773
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,19372070660068477193720706,42835015,128498.62,139.34,17904998,194.01,24930017
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,170453098998133848170453098,80869185,230114.63,140.24,32271276,211.19,48597909
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,151818340693775153151818340,27460490,82377.35,139.34,11478460,194.01,15982030
543.0,PROVIGAS S.A.S.  E.S.P.,2024,9,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6147937,9368,656.27,6147937,194,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,6,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,395906114403676900395906114,26218885,90889.47,139.51,12679990,148.96,13538895
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,16610625212359862166106252,18441827,55870.78,138.2,7721342,191.88,10720485
543.0,PROVIGAS S.A.S.  E.S.P.,2024,2,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5366255,8275,648,5366255,192.96,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,934662298915402466934662298,35940974,107817.53,139.34,15023295,194.01,20917679
543.0,PROVIGAS S.A.S.  E.S.P.,2024,1,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6066505,9446,642,6066505,191.88,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,9,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,338114436853784581338114436,49005087,147007.91,139.34,20484082,194.01,28521005
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,110747349369141262110747349,45499541,137843.98,138.2,19050038,191.88,26449503
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,2741590030638822027415900,30119008,96805.22,138.95,13451085,172.18,16667923
543.0,PROVIGAS S.A.S.  E.S.P.,2024,7,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5888123,8981,655.62,5888123,211.19,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,1,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,224861164268204528224861164,89300462,271603.34,136.91,37185213,191.88,52115249
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,48249609869392361482496098,28495371,91519.05,139.18,12737621,172.18,15757750
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,235369683456721580235369683,55392122,181441,139.06,25231185,166.23,30160937
543.0,PROVIGAS S.A.S.  E.S.P.,2024,5,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,6029123,9281,650,6029123,182.25,2
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,962084286695256152962084286,42599876,139539.05,139.06,19404300,166.23,23195576
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,541422316588866603541422316,26406071,75138.92,140.24,10537482,211.19,15868589
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,3,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,243373474306246731243373474,55930941,183205.94,139.06,25476618,166.23,30454323
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,209655335754825927209655335,40172529,114311.61,140.24,16031060,211.19,24141469
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,10,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001677705,129511988729853687129511988,31848389,104396.99,137.77,14382773,167.3,17465616
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,926899094959361908926899094,28970998,78000.64,139.06,10846769,232.36,18124229
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8301306480,156628153244703610156628153,20741582,59020.52,140.24,8277038,211.19,12464544
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,7,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9001758302,120448849504375327120448849,28425307,81113.19,139.25,11295012,211.19,17130295
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2024,4,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003352790,855346799547964664855346799,34045242,91662.38,139.06,12746571,232.36,21298671
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,11,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,9003967595,996723026397695506996723026,28473340,91448.29,139.18,12727773,172.18,15745567
26600.0,CENIT TRANSPORTE Y LOGISTICA DE HIDROCARBUROS S.A.S,2023,12,Puerto Salgar,Galán - Puerto Salgar   (poliducto),COMERCIALIZADOR MAYORISTA,8905007263,892510732612330551892510732,66328027,181900.03,139.18,25316846,225.46,41011181
543.0,PROVIGAS S.A.S.  E.S.P.,2023,12,San Andrés Islas,Cartagena - San Andrés    (marítimo),DISTRIBUIDOR,8270001499,975912737157392909975912737,5119009,8019,638,5119009,225.46,2
